Time,Temperature,Illuminance,Humidity
2021/11/01 0:54,21.924,22,43.247
2021/11/01 0:54,21.924,17,43.247
2021/11/01 0:54,21.924,6,43.206
2021/11/01 0:54,21.924,7,43.244
2021/11/01 0:54,21.924,7,43.272
2021/11/01 0:54,21.94,51,43.275
2021/11/01 0:54,21.924,7,43.275
2021/11/01 0:54,21.91,5,43.233
2021/11/01 0:55,21.91,3,43.247
2021/11/01 0:55,21.924,5,43.235
2021/11/01 0:55,21.91,6,43.217
2021/11/01 0:55,21.924,7,43.217
2021/11/01 0:55,21.91,15,43.189
2021/11/01 0:55,21.91,13,43.217
2021/11/01 0:55,21.924,7,43.206
2021/11/01 0:55,21.924,6,43.22
2021/11/01 0:55,21.897,6,43.189
2021/11/01 0:55,21.924,10,43.16
2021/11/01 0:55,21.924,3,43.157
2021/11/01 0:55,21.924,76,43.217
2021/11/01 0:55,21.94,7,43.139
2021/11/01 0:55,21.91,3,43.146
2021/11/01 0:55,21.91,3,43.16
2021/11/01 0:55,21.91,16,43.119
2021/11/01 0:55,21.91,11,43.16
2021/11/01 0:55,21.884,16,43.116
2021/11/01 0:55,21.884,19,43.105
2021/11/01 0:55,21.897,20,43.078
2021/11/01 0:55,21.897,10,43.047
2021/11/01 0:55,21.868,7,43.059
2021/11/01 0:55,21.868,5,43.037
2021/11/01 0:55,21.868,4,43.046
2021/11/01 0:55,21.884,4,43.087
2021/11/01 0:55,21.854,4,43.047
2021/11/01 0:55,21.854,4,42.988
2021/11/01 0:55,21.884,4,43.015
2021/11/01 0:55,21.841,4,43.018
2021/11/01 0:55,21.854,4,43.032
2021/11/01 0:55,21.854,77,43.046
2021/11/01 0:55,21.841,4,43.001
2021/11/01 0:55,21.854,4,43.001
2021/11/01 0:55,21.854,4,43.015
2021/11/01 0:55,21.841,4,43.032
2021/11/01 0:55,21.841,4,43.032
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.825,4,42.997
2021/11/01 0:55,21.729,4,43.073
2021/11/01 0:55,21.742,4,43.07
2021/11/01 0:55,21.729,4,43.098
2021/11/01 0:55,21.729,4,43.111
2021/11/01 0:55,21.742,77,43.11
2021/11/01 0:55,21.713,4,43.153
2021/11/01 0:55,21.713,4,43.12
2021/11/01 0:55,21.713,4,43.111
2021/11/01 0:55,21.713,4,43.111
2021/11/01 0:55,21.697,5,43.165
2021/11/01 0:55,21.729,5,43.153
2021/11/01 0:56,21.713,6,43.183
2021/11/01 0:56,21.697,5,43.166
2021/11/01 0:56,21.697,5,43.192
2021/11/01 0:56,21.713,5,43.192
2021/11/01 0:56,21.697,5,43.23
2021/11/01 0:56,21.697,5,43.233
2021/11/01 0:56,21.697,5,43.207
2021/11/01 0:56,21.713,5,43.22
2021/11/01 0:56,21.729,6,43.22
2021/11/01 0:56,21.729,7,43.249
2021/11/01 0:56,21.713,10,43.178
2021/11/01 0:56,21.729,10,43.221
2021/11/01 0:56,21.697,5,43.221
2021/11/01 0:56,21.729,5,43.23
2021/11/01 0:56,21.713,77,43.221
2021/11/01 0:56,21.729,4,43.249
2021/11/01 0:56,21.713,11,43.207
2021/11/01 0:56,21.729,4,43.194
2021/11/01 0:56,21.713,9,43.249
2021/11/01 0:56,21.697,10,43.252
2021/11/01 0:56,21.729,5,43.235
2021/11/01 0:56,21.729,6,43.23
2021/11/01 0:56,21.713,12,43.221
2021/11/01 0:56,21.713,5,43.194
2021/11/01 0:56,21.729,6,43.233
2021/11/01 0:56,21.729,15,43.178
2021/11/01 0:56,21.697,10,43.175
2021/11/01 0:56,21.713,8,43.151
2021/11/01 0:56,21.713,12,43.178
2021/11/01 0:56,21.729,9,43.165
2021/11/01 0:56,21.697,2,43.192
2021/11/01 0:56,21.683,3,43.151
2021/11/01 0:56,21.729,8,43.166
2021/11/01 0:56,21.697,3,43.16
2021/11/01 0:56,21.697,6,43.151
2021/11/01 0:56,21.697,75,43.148
2021/11/01 0:56,21.683,2,43.134
2021/11/01 0:56,21.67,9,43.119
2021/11/01 0:56,21.683,4,43.133
2021/11/01 0:56,21.683,7,43.093
2021/11/01 0:56,21.67,3,43.107
2021/11/01 0:56,21.67,3,43.107
2021/11/01 0:56,21.67,3,43.107
2021/11/01 0:56,21.67,3,43.107
2021/11/01 0:56,21.67,3,43.107
2021/11/01 0:56,21.67,3,43.107
2021/11/01 0:56,21.67,3,43.107
2021/11/01 0:56,21.67,3,43.107
2021/11/01 0:56,21.67,3,43.107
2021/11/01 0:56,21.67,3,43.107
2021/11/01 0:56,21.585,2,43.011
2021/11/01 0:56,21.571,20,43.041
2021/11/01 0:56,21.571,3,43.027
2021/11/01 0:56,21.542,41,43.009
2021/11/01 0:56,21.529,3,43.038
2021/11/01 0:56,21.515,2,43.061
2021/11/01 0:56,21.529,78,43.105
2021/11/01 0:56,21.529,6,43.047
2021/11/01 0:56,21.515,3,43.033
2021/11/01 0:56,21.542,10,43.046
2021/11/01 0:57,21.529,4,43.101
2021/11/01 0:57,21.515,32,43.073
2021/11/01 0:57,21.515,4,43.088
2021/11/01 0:57,21.499,4,43.111
2021/11/01 0:57,21.529,6,43.11
2021/11/01 0:57,21.499,5,43.046
2021/11/01 0:57,21.486,36,43.101
2021/11/01 0:57,21.486,4,43.101
2021/11/01 0:57,21.499,11,43.098
2021/11/01 0:57,21.499,11,43.098
2021/11/01 0:57,21.486,11,43.139
2021/11/01 0:57,21.486,3,43.084
2021/11/01 0:57,21.515,10,43.087
2021/11/01 0:57,21.515,10,43.087
2021/11/01 0:57,21.472,4,43.111
2021/11/01 0:57,21.472,3,43.11
2021/11/01 0:57,21.486,3,43.107
2021/11/01 0:57,21.472,77,43.096
2021/11/01 0:57,21.486,3,43.082
2021/11/01 0:57,21.459,1,43.096
2021/11/01 0:57,21.459,2,43.096
2021/11/01 0:57,21.472,8,43.105
2021/11/01 0:57,21.472,8,43.105
2021/11/01 0:57,21.459,6,43.12
2021/11/01 0:57,21.459,3,43.134
2021/11/01 0:57,21.459,3,43.134
2021/11/01 0:57,21.443,2,43.066
2021/11/01 0:57,21.443,11,43.066
2021/11/01 0:57,21.459,2,43.052
2021/11/01 0:57,21.443,4,43.064
2021/11/01 0:57,21.403,30,43.105
2021/11/01 0:57,21.43,12,43.102
2021/11/01 0:57,21.443,2,43.119
2021/11/01 0:57,21.43,4,43.105
2021/11/01 0:57,21.387,5,43.061
2021/11/01 0:57,21.416,5,43.128
2021/11/01 0:57,21.416,12,43.087
2021/11/01 0:57,21.416,7,43.075
2021/11/01 0:57,21.416,7,43.075
2021/11/01 0:57,21.403,3,43.116
2021/11/01 0:57,21.403,3,43.116
2021/11/01 0:57,21.374,4,43.098
2021/11/01 0:57,21.374,4,43.098
2021/11/01 0:57,21.374,4,43.098
2021/11/01 0:57,21.374,4,43.098
2021/11/01 0:57,21.374,4,43.098
2021/11/01 0:57,21.374,4,43.098
2021/11/01 0:57,21.374,4,43.098
2021/11/01 0:57,21.374,4,43.098
2021/11/01 0:57,21.374,4,43.098
2021/11/01 0:57,21.374,4,43.098
2021/11/01 0:57,21.304,3,43.114
2021/11/01 0:57,21.262,2,43.101
2021/11/01 0:57,21.262,4,43.087
2021/11/01 0:57,21.262,4,43.087
2021/11/01 0:57,21.275,9,43.125
2021/11/01 0:57,21.262,2,43.069
2021/11/01 0:57,21.248,5,43.137
2021/11/01 0:57,21.248,2,43.096
2021/11/01 0:57,21.232,82,43.137
2021/11/01 0:58,21.232,2,43.133
2021/11/01 0:58,21.232,9,43.134
2021/11/01 0:58,21.248,2,43.151
2021/11/01 0:58,21.219,17,43.162
2021/11/01 0:58,21.219,2,43.148
2021/11/01 0:58,21.219,2,43.151
2021/11/01 0:58,21.192,2,43.13
2021/11/01 0:58,21.192,8,43.174
2021/11/01 0:58,21.205,2,43.116
2021/11/01 0:58,21.205,11,43.13
2021/11/01 0:58,21.192,2,43.075
2021/11/01 0:58,21.205,2,43.13
2021/11/01 0:58,21.176,2,43.128
2021/11/01 0:58,21.16,2,43.146
2021/11/01 0:58,21.147,2,43.128
2021/11/01 0:58,21.16,4,43.128
2021/11/01 0:58,21.16,6,43.114
2021/11/01 0:58,21.16,3,43.114
2021/11/01 0:58,21.147,2,43.087
2021/11/01 0:58,21.16,8,43.139
2021/11/01 0:58,21.133,77,43.153
2021/11/01 0:58,21.117,4,43.096
2021/11/01 0:58,21.16,4,43.098
2021/11/01 0:58,21.133,3,43.024
2021/11/01 0:58,21.117,6,43.096
2021/11/01 0:58,21.104,4,43.093
2021/11/01 0:58,21.133,3,43.041
2021/11/01 0:58,21.133,2,43.064
2021/11/01 0:58,21.117,5,43.038
2021/11/01 0:58,21.091,6,43.066
2021/11/01 0:58,21.117,2,43.024
2021/11/01 0:58,21.104,4,43.064
2021/11/01 0:58,21.077,3,43.052
2021/11/01 0:58,21.104,5,43.091
2021/11/01 0:58,21.091,3,43.037
2021/11/01 0:58,21.091,4,43.037
2021/11/01 0:58,21.077,7,43.037
2021/11/01 0:58,21.077,3,42.979
2021/11/01 0:58,21.048,6,43.075
2021/11/01 0:58,21.048,5,43.043
2021/11/01 0:58,21.019,2,43.046
2021/11/01 0:58,21.019,79,43.001
2021/11/01 0:58,21.019,3,42.988
2021/11/01 0:58,21.005,8,43
2021/11/01 0:58,20.992,7,43.038
2021/11/01 0:58,20.978,14,43.014
2021/11/01 0:58,20.992,4,42.956
2021/11/01 0:58,20.978,5,42.968
2021/11/01 0:58,20.978,7,43.011
2021/11/01 0:58,20.962,4,42.968
2021/11/01 0:58,20.949,6,43.023
2021/11/01 0:58,20.978,6,42.992
2021/11/01 0:58,20.949,27,43.02
2021/11/01 0:58,20.936,5,43.005
2021/11/01 0:58,20.936,3,43.015
2021/11/01 0:58,20.906,4,42.991
2021/11/01 0:58,20.922,3,43.027
2021/11/01 0:58,20.922,3,42.988
2021/11/01 0:58,20.906,6,43.038
2021/11/01 0:58,20.88,2,42.983
2021/11/01 0:59,20.88,5,43.055
2021/11/01 0:59,20.866,2,43.011
2021/11/01 0:59,20.866,77,43.079
2021/11/01 0:59,20.893,3,43.052
2021/11/01 0:59,20.866,3,43.037
2021/11/01 0:59,20.866,5,43.064
2021/11/01 0:59,20.837,2,43.078
2021/11/01 0:59,20.85,3,43.061
2021/11/01 0:59,20.824,4,43.078
2021/11/01 0:59,20.824,2,43.059
2021/11/01 0:59,20.794,1,43.043
2021/11/01 0:59,20.81,2,43.078
2021/11/01 0:59,20.768,3,43.111
2021/11/01 0:59,20.81,1,43.101
2021/11/01 0:59,20.81,1,43.101
2021/11/01 0:59,20.81,1,43.101
2021/11/01 0:59,20.81,1,43.101
2021/11/01 0:59,20.81,1,43.101
2021/11/01 0:59,20.81,1,43.101
2021/11/01 0:59,20.81,1,43.101
2021/11/01 0:59,20.81,1,43.101
2021/11/01 0:59,20.81,1,43.101
2021/11/01 0:59,20.81,1,43.101
2021/11/01 0:59,20.695,78,43.207
2021/11/01 0:59,20.695,4,43.207
2021/11/01 0:59,20.682,4,43.207
2021/11/01 0:59,20.682,4,43.276
2021/11/01 0:59,20.655,4,43.275
2021/11/01 0:59,20.682,4,43.247
2021/11/01 0:59,20.639,4,43.313
2021/11/01 0:59,20.639,4,43.288
2021/11/01 0:59,20.655,5,43.297
2021/11/01 0:59,20.639,5,43.313
2021/11/01 0:59,20.669,4,43.368
2021/11/01 0:59,20.655,5,43.381
2021/11/01 0:59,20.655,4,43.395
2021/11/01 0:59,20.655,4,43.395
2021/11/01 0:59,20.655,4,43.395
2021/11/01 0:59,20.655,4,43.395
2021/11/01 0:59,20.655,4,43.395
2021/11/01 0:59,20.655,4,43.395
2021/11/01 0:59,20.655,4,43.395
2021/11/01 0:59,20.655,4,43.395
2021/11/01 0:59,20.655,4,43.395
2021/11/01 0:59,20.655,4,43.395
2021/11/01 0:59,20.613,3,43.458
2021/11/01 0:59,20.613,3,43.458
2021/11/01 0:59,20.597,17,43.458
2021/11/01 0:59,20.567,5,43.43
2021/11/01 0:59,20.567,5,43.43
2021/11/01 0:59,20.581,4,43.458
2021/11/01 0:59,20.567,8,43.459
2021/11/01 0:59,20.567,10,43.481
2021/11/01 0:59,20.567,3,43.481
2021/11/01 0:59,20.567,3,43.455
2021/11/01 0:59,20.581,2,43.468
2021/11/01 0:59,20.581,2,43.491
2021/11/01 0:59,20.581,2,43.444
2021/11/01 0:59,20.567,2,43.478
2021/11/01 0:59,20.581,2,43.468
2021/11/01 1:00,20.581,2,43.478
2021/11/01 1:00,20.597,4,43.467
2021/11/01 1:00,20.597,7,43.412
2021/11/01 1:00,20.597,7,43.412
2021/11/01 1:00,20.597,3,43.412
2021/11/01 1:00,20.567,76,43.43
2021/11/01 1:00,20.581,3,43.481
2021/11/01 1:00,20.597,3,43.468
2021/11/01 1:00,20.613,2,43.455
2021/11/01 1:00,20.597,3,43.453
2021/11/01 1:00,20.597,2,43.427
2021/11/01 1:00,20.567,1,43.375
2021/11/01 1:00,20.613,1,43.43
2021/11/01 1:00,20.597,6,43.386
2021/11/01 1:00,20.554,2,43.43
2021/11/01 1:00,20.597,2,43.412
2021/11/01 1:00,20.581,2,43.384
2021/11/01 1:00,20.581,2,43.362
2021/11/01 1:00,20.554,2,43.427
2021/11/01 1:00,20.581,2,43.359
2021/11/01 1:00,20.581,2,43.359
2021/11/01 1:00,20.567,2,43.348
2021/11/01 1:00,20.567,2,43.348
2021/11/01 1:00,20.567,2,43.384
2021/11/01 1:00,20.581,2,43.359
2021/11/01 1:00,20.581,2,43.345
2021/11/01 1:00,20.581,75,43.317
2021/11/01 1:00,20.567,2,43.381
2021/11/01 1:00,20.567,2,43.359
2021/11/01 1:00,20.567,3,43.343
2021/11/01 1:00,20.567,2,43.331
2021/11/01 1:00,20.581,2,43.343
2021/11/01 1:00,20.567,2,43.34
2021/11/01 1:00,20.567,3,43.33
2021/11/01 1:00,20.554,2,43.348
2021/11/01 1:00,20.554,3,43.33
2021/11/01 1:00,20.567,3,43.359
2021/11/01 1:00,20.567,3,43.359
2021/11/01 1:00,20.567,3,43.359
2021/11/01 1:00,20.567,3,43.359
2021/11/01 1:00,20.567,3,43.359
2021/11/01 1:00,20.567,3,43.359
2021/11/01 1:00,20.567,3,43.359
2021/11/01 1:00,20.567,3,43.359
2021/11/01 1:00,20.567,3,43.359
2021/11/01 1:00,20.567,3,43.359
2021/11/01 1:00,20.468,3,43.325
2021/11/01 1:00,20.468,76,43.249
2021/11/01 1:00,20.468,4,43.302
2021/11/01 1:00,20.455,3,43.317
2021/11/01 1:00,20.455,3,43.316
2021/11/01 1:00,20.442,4,43.288
2021/11/01 1:00,20.455,3,43.33
2021/11/01 1:00,20.442,3,43.345
2021/11/01 1:00,20.442,4,43.302
2021/11/01 1:00,20.442,5,43.304
2021/11/01 1:00,20.442,4,43.299
2021/11/01 1:00,20.426,3,43.285
2021/11/01 1:00,20.426,3,43.288
2021/11/01 1:00,20.426,4,43.316
2021/11/01 1:01,20.442,4,43.297
2021/11/01 1:01,20.426,5,43.34
2021/11/01 1:01,20.412,5,43.339
2021/11/01 1:01,20.412,5,43.297
2021/11/01 1:01,20.442,5,43.339
2021/11/01 1:01,20.412,5,43.297
2021/11/01 1:01,20.426,5,43.325
2021/11/01 1:01,20.426,5,43.326
2021/11/01 1:01,20.412,78,43.311
2021/11/01 1:01,20.399,5,43.326
2021/11/01 1:01,20.426,5,43.34
2021/11/01 1:01,20.412,5,43.325
2021/11/01 1:01,20.426,5,43.311
2021/11/01 1:01,20.399,5,43.349
2021/11/01 1:01,20.412,5,43.339
2021/11/01 1:01,20.426,5,43.297
2021/11/01 1:01,20.426,5,43.311
2021/11/01 1:01,20.412,5,43.349
2021/11/01 1:01,20.399,5,43.366
2021/11/01 1:01,20.412,5,43.349
2021/11/01 1:01,20.399,5,43.339
2021/11/01 1:01,20.386,5,43.366
2021/11/01 1:01,20.399,5,43.311
2021/11/01 1:01,20.412,5,43.322
2021/11/01 1:01,20.399,5,43.339
2021/11/01 1:01,20.386,5,43.339
2021/11/01 1:01,20.399,5,43.366
2021/11/01 1:01,20.386,5,43.432
2021/11/01 1:01,20.386,5,43.362
2021/11/01 1:01,20.412,78,43.386
2021/11/01 1:01,20.399,5,43.377
2021/11/01 1:01,20.399,5,43.366
2021/11/01 1:01,20.399,5,43.377
2021/11/01 1:01,20.386,5,43.366
2021/11/01 1:01,20.399,5,43.377
2021/11/01 1:01,20.386,5,43.377
2021/11/01 1:01,20.426,5,43.349
2021/11/01 1:01,20.426,5,43.407
2021/11/01 1:01,20.426,5,43.407
2021/11/01 1:01,20.426,5,43.407
2021/11/01 1:01,20.426,5,43.407
2021/11/01 1:01,20.426,5,43.407
2021/11/01 1:01,20.426,5,43.407
2021/11/01 1:01,20.426,5,43.407
2021/11/01 1:01,20.426,5,43.407
2021/11/01 1:01,20.426,5,43.407
2021/11/01 1:01,20.426,5,43.407
2021/11/01 1:01,20.356,5,43.455
2021/11/01 1:01,20.343,5,43.427
2021/11/01 1:01,20.356,5,43.481
2021/11/01 1:01,20.356,79,43.494
2021/11/01 1:01,20.343,5,43.471
2021/11/01 1:01,20.314,5,43.481
2021/11/01 1:01,20.314,5,43.467
2021/11/01 1:01,20.356,4,43.496
2021/11/01 1:01,20.356,3,43.499
2021/11/01 1:01,20.356,3,43.537
2021/11/01 1:01,20.343,4,43.51
2021/11/01 1:01,20.343,8,43.523
2021/11/01 1:01,20.343,8,43.51
2021/11/01 1:02,20.37,6,43.481
2021/11/01 1:02,20.356,4,43.554
2021/11/01 1:02,20.356,3,43.554
2021/11/01 1:02,20.343,3,43.51
2021/11/01 1:02,20.37,5,43.496
2021/11/01 1:02,20.37,6,43.554
2021/11/01 1:02,20.37,4,43.471
2021/11/01 1:02,20.37,3,43.54
2021/11/01 1:02,20.399,2,43.528
2021/11/01 1:02,20.37,3,43.471
2021/11/01 1:02,20.37,4,43.537
2021/11/01 1:02,20.399,78,43.513
2021/11/01 1:02,20.37,3,43.528
2021/11/01 1:02,20.399,4,43.485
2021/11/01 1:02,20.37,6,43.513
2021/11/01 1:02,20.37,6,43.513
2021/11/01 1:02,20.386,5,43.499
2021/11/01 1:02,20.399,5,43.444
2021/11/01 1:02,20.399,5,43.432
2021/11/01 1:02,20.399,5,43.459
2021/11/01 1:02,20.386,4,43.445
2021/11/01 1:02,20.412,4,43.432
2021/11/01 1:02,20.412,3,43.432
2021/11/01 1:02,20.37,3,43.421
2021/11/01 1:02,20.399,3,43.432
2021/11/01 1:02,20.386,3,43.432
2021/11/01 1:02,20.399,3,43.421
2021/11/01 1:02,20.412,3,43.404
2021/11/01 1:02,20.412,3,43.404
2021/11/01 1:02,20.386,3,43.377
2021/11/01 1:02,20.386,3,43.377
2021/11/01 1:02,20.412,2,43.349
2021/11/01 1:02,20.386,76,43.339
2021/11/01 1:02,20.412,3,43.391
2021/11/01 1:02,20.399,3,43.363
2021/11/01 1:02,20.386,3,43.403
2021/11/01 1:02,20.37,2,43.359
2021/11/01 1:02,20.386,4,43.352
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.37,3,43.311
2021/11/01 1:02,20.33,4,43.272
2021/11/01 1:02,20.3,3,43.325
2021/11/01 1:02,20.287,4,43.34
2021/11/01 1:02,20.287,3,43.38
2021/11/01 1:02,20.287,78,43.349
2021/11/01 1:02,20.287,3,43.308
2021/11/01 1:02,20.287,4,43.366
2021/11/01 1:02,20.274,5,43.339
2021/11/01 1:02,20.274,5,43.349
2021/11/01 1:02,20.257,3,43.349
2021/11/01 1:02,20.287,3,43.375
2021/11/01 1:03,20.274,8,43.363
2021/11/01 1:03,20.257,10,43.391
2021/11/01 1:03,20.287,4,43.394
2021/11/01 1:03,20.274,2,43.377
2021/11/01 1:03,20.257,2,43.363
2021/11/01 1:03,20.274,2,43.377
2021/11/01 1:03,20.274,2,43.325
2021/11/01 1:03,20.274,3,43.363
2021/11/01 1:03,20.244,3,43.349
2021/11/01 1:03,20.257,2,43.377
2021/11/01 1:03,20.257,2,43.375
2021/11/01 1:03,20.274,4,43.325
2021/11/01 1:03,20.231,5,43.363
2021/11/01 1:03,20.274,2,43.311
2021/11/01 1:03,20.257,75,43.336
2021/11/01 1:03,20.244,2,43.294
2021/11/01 1:03,20.257,10,43.377
2021/11/01 1:03,20.257,14,43.325
2021/11/01 1:03,20.257,2,43.349
2021/11/01 1:03,20.257,2,43.363
2021/11/01 1:03,20.257,2,43.336
2021/11/01 1:03,20.244,32,43.322
2021/11/01 1:03,20.244,2,43.322
2021/11/01 1:03,20.257,2,43.348
2021/11/01 1:03,20.231,36,43.363
2021/11/01 1:03,20.244,8,43.334
2021/11/01 1:03,20.244,2,43.345
2021/11/01 1:03,20.274,2,43.336
2021/11/01 1:03,20.231,9,43.375
2021/11/01 1:03,20.244,18,43.348
2021/11/01 1:03,20.257,12,43.375
2021/11/01 1:03,20.244,4,43.348
2021/11/01 1:03,20.257,5,43.386
2021/11/01 1:03,20.244,19,43.375
2021/11/01 1:03,20.257,13,43.348
2021/11/01 1:03,20.257,13,43.348
2021/11/01 1:03,20.231,3,43.4
2021/11/01 1:03,20.244,3,43.427
2021/11/01 1:03,20.244,3,43.427
2021/11/01 1:03,20.257,2,43.336
2021/11/01 1:03,20.257,2,43.336
2021/11/01 1:03,20.257,2,43.336
2021/11/01 1:03,20.257,2,43.336
2021/11/01 1:03,20.201,2,43.359
2021/11/01 1:03,20.215,2,43.386
2021/11/01 1:03,20.201,2,43.384
2021/11/01 1:03,20.215,3,43.398
2021/11/01 1:03,20.188,3,43.412
2021/11/01 1:03,20.201,4,43.398
2021/11/01 1:03,20.188,3,43.398
2021/11/01 1:03,20.175,3,43.398
2021/11/01 1:03,20.188,3,43.423
2021/11/01 1:03,20.215,3,43.45
2021/11/01 1:03,20.201,6,43.439
2021/11/01 1:03,20.188,7,43.464
2021/11/01 1:03,20.188,7,43.464
2021/11/01 1:03,20.175,79,43.395
2021/11/01 1:03,20.175,79,43.395
2021/11/01 1:03,20.175,4,43.45
2021/11/01 1:03,20.201,3,43.464
2021/11/01 1:04,20.201,3,43.491
2021/11/01 1:04,20.175,4,43.436
2021/11/01 1:04,20.188,11,43.455
2021/11/01 1:04,20.201,8,43.519
2021/11/01 1:04,20.159,5,43.449
2021/11/01 1:04,20.201,3,43.467
2021/11/01 1:04,20.175,2,43.481
2021/11/01 1:04,20.188,10,43.481
2021/11/01 1:04,20.188,15,43.508
2021/11/01 1:04,20.175,2,43.45
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.175,2,43.491
2021/11/01 1:04,20.119,25,43.542
2021/11/01 1:04,20.132,27,43.528
2021/11/01 1:04,20.132,24,43.5
2021/11/01 1:04,20.132,9,43.54
2021/11/01 1:04,20.119,21,43.568
2021/11/01 1:04,20.103,19,43.569
2021/11/01 1:04,20.132,20,43.568
2021/11/01 1:04,20.119,39,43.581
2021/11/01 1:04,20.119,23,43.581
2021/11/01 1:04,20.119,20,43.554
2021/11/01 1:04,20.132,21,43.583
2021/11/01 1:04,20.145,12,43.581
2021/11/01 1:04,20.119,6,43.581
2021/11/01 1:04,20.119,5,43.558
2021/11/01 1:04,20.145,4,43.572
2021/11/01 1:04,20.145,6,43.554
2021/11/01 1:04,20.132,3,43.627
2021/11/01 1:04,20.145,78,43.569
2021/11/01 1:04,20.159,4,43.61
2021/11/01 1:04,20.132,6,43.6
2021/11/01 1:04,20.159,12,43.627
2021/11/01 1:04,20.145,5,43.6
2021/11/01 1:04,20.159,4,43.613
2021/11/01 1:04,20.145,4,43.586
2021/11/01 1:04,20.145,4,43.613
2021/11/01 1:04,20.145,8,43.586
2021/11/01 1:04,20.145,2,43.586
2021/11/01 1:04,20.175,11,43.615
2021/11/01 1:04,20.159,4,43.601
2021/11/01 1:04,20.175,6,43.586
2021/11/01 1:04,20.175,6,43.586
2021/11/01 1:04,20.188,2,43.586
2021/11/01 1:04,20.188,2,43.586
2021/11/01 1:04,20.188,2,43.586
2021/11/01 1:04,20.188,2,43.586
2021/11/01 1:04,20.188,2,43.586
2021/11/01 1:04,20.188,2,43.586
2021/11/01 1:04,20.188,2,43.586
2021/11/01 1:04,20.188,2,43.586
2021/11/01 1:05,20.188,2,43.586
2021/11/01 1:05,20.188,2,43.586
2021/11/01 1:05,20.175,19,43.542
2021/11/01 1:05,20.119,34,43.583
2021/11/01 1:05,20.132,12,43.61
2021/11/01 1:05,20.132,31,43.569
2021/11/01 1:05,20.159,15,43.627
2021/11/01 1:05,20.132,9,43.6
2021/11/01 1:05,20.145,27,43.638
2021/11/01 1:05,20.119,6,43.636
2021/11/01 1:05,20.132,32,43.638
2021/11/01 1:05,20.145,9,43.677
2021/11/01 1:05,20.132,21,43.638
2021/11/01 1:05,20.103,36,43.651
2021/11/01 1:05,20.159,18,43.665
2021/11/01 1:05,20.145,32,43.679
2021/11/01 1:05,20.132,13,43.65
2021/11/01 1:05,20.145,13,43.679
2021/11/01 1:05,20.145,26,43.682
2021/11/01 1:05,20.145,20,43.668
2021/11/01 1:05,20.159,83,43.627
2021/11/01 1:05,20.159,29,43.679
2021/11/01 1:05,20.159,6,43.641
2021/11/01 1:05,20.159,18,43.627
2021/11/01 1:05,20.159,13,43.613
2021/11/01 1:05,20.145,3,43.651
2021/11/01 1:05,20.159,6,43.668
2021/11/01 1:05,20.159,3,43.697
2021/11/01 1:05,20.159,4,43.638
2021/11/01 1:05,20.175,4,43.684
2021/11/01 1:05,20.188,6,43.668
2021/11/01 1:05,20.159,3,43.67
2021/11/01 1:05,20.175,5,43.655
2021/11/01 1:05,20.175,8,43.67
2021/11/01 1:05,20.201,4,43.641
2021/11/01 1:05,20.175,4,43.696
2021/11/01 1:05,20.188,4,43.67
2021/11/01 1:05,20.188,5,43.629
2021/11/01 1:05,20.188,9,43.673
2021/11/01 1:05,20.201,7,43.659
2021/11/01 1:05,20.175,6,43.633
2021/11/01 1:05,20.231,139,43.673
2021/11/01 1:05,20.201,11,43.642
2021/11/01 1:05,20.215,8,43.673
2021/11/01 1:05,20.201,8,43.674
2021/11/01 1:05,20.215,10,43.645
2021/11/01 1:05,20.215,5,43.659
2021/11/01 1:05,20.215,5,43.687
2021/11/01 1:05,20.215,3,43.645
2021/11/01 1:05,20.201,3,43.633
2021/11/01 1:05,20.231,5,43.633
2021/11/01 1:05,20.215,7,43.674
2021/11/01 1:05,20.244,15,43.677
2021/11/01 1:05,20.244,5,43.687
2021/11/01 1:05,20.244,5,43.687
2021/11/01 1:05,20.244,5,43.687
2021/11/01 1:05,20.244,5,43.687
2021/11/01 1:05,20.244,5,43.687
2021/11/01 1:05,20.244,5,43.687
